MonthYear,Actor1CountryCode,EventsMentions45up
201910   ,SVK              ,2
201905   ,BEN              ,3
201905   ,GHA              ,4
201811   ,CHE              ,15
201607   ,CUB              ,44
201503   ,CMR              ,10
201604   ,BHR              ,10
201806   ,PAK              ,8
201806   ,SLV              ,5
201902   ,SRB              ,9
201807   ,EGY              ,47
201812   ,IDN              ,21
201812   ,LBY              ,11
201812   ,ESP              ,48
201812   ,NGA              ,8
201903   ,VNM              ,8
202002   ,BEL              ,32
202002   ,THA              ,19
201810   ,ARE              ,22
201810   ,RWA              ,2
202001   ,VAT              ,3
201806   ,AGO              ,4
201502   ,ARM              ,8
201606   ,SDN              ,28
201508   ,LIE              ,1
201603   ,LAO              ,1
201903   ,MDA              ,8
201904   ,SRB              ,28
201906   ,NAM              ,3
202001   ,SSD              ,1
202001   ,QAT              ,1
201909   ,BFA              ,1
201909   ,NIC              ,3
201902   ,JOR              ,13
201809   ,CMR              ,6
201809   ,MMR              ,35
201911   ,COD              ,1
201903   ,GTM              ,4
201908   ,AGO              ,3
201801   ,HKG              ,4
201502   ,SRB              ,1
201502   ,MNG              ,1
201601   ,PGS              ,1
201912   ,SEA              ,1
201909   ,TJK              ,1
201606   ,KNA              ,2
201912   ,SSD              ,1
201503   ,STP              ,1
201905   ,PLW              ,2
202005   ,TCD              ,2
202005   ,IRL              ,35
201702   ,MAR              ,34
201702   ,PER              ,81
201608   ,CAN              ,75
201608   ,LTU              ,14
201608   ,NGA              ,38
201611   ,COL              ,159
201611   ,AUT              ,31
201704   ,ARG              ,140
201704   ,IRN              ,121
202005   ,SEA              ,1
201704   ,SUR              ,1
201604   ,SAU              ,88
201704   ,UZB              ,8
201703   ,IND              ,61
201510   ,TUR              ,195
201708   ,IND              ,55
201603   ,AFR              ,43
201609   ,FRA              ,177
201609   ,LBN              ,34
201707   ,NZL              ,23
201706   ,BGD              ,22
201609   ,TMP              ,1
201612   ,YEM              ,68
201508   ,CUB              ,23
201706   ,RWA              ,6
201701   ,GHA              ,5
201705   ,AFR              ,69
201608   ,GMB              ,4
201709   ,DZA              ,12
201710   ,DEU              ,188
201803   ,BGR              ,50
201802   ,BRA              ,24
201709   ,AIA              ,4
201711   ,BFA              ,11
201711   ,MAR              ,33
201712   ,PRK              ,101
201802   ,AUT              ,19
201801   ,IRL              ,30
201804   ,SYR              ,261
201804   ,KHM              ,11
201804   ,PER              ,46
201802   ,MYS              ,6
201710   ,ARE              ,26
201711   ,PAN              ,5
201805   ,TUN              ,10
201506   ,                 ,10675
201511   ,NZL              ,22
201510   ,VEN              ,74
201508   ,SYR              ,112
201806   ,DEU              ,183
201806   ,LTU              ,8
201806   ,LUX              ,14
201602   ,NZL              ,37
201604   ,KHM              ,20
201510   ,AUT              ,55
201510   ,LBY              ,22
201805   ,NER              ,5
201607   ,DZA              ,43
201608   ,SYC              ,1
201712   ,URY              ,12
201901   ,IDN              ,14
201901   ,SYR              ,62
201605   ,KHM              ,18
201905   ,LBN              ,15
201905   ,SWE              ,41
201511   ,BLR              ,15
202001   ,DNK              ,5
201907   ,FJI              ,2
201907   ,MEX              ,58
201906   ,VAT              ,10
201907   ,POL              ,33
201603   ,TUN              ,26
201505   ,NIC              ,9
201601   ,YEM              ,26
201508   ,MDA              ,7
201505   ,SLE              ,6
201912   ,WST              ,30
201901   ,COD              ,6
201901   ,SOM              ,7
201503   ,DOM              ,4
201506   ,MUS              ,2
201504   ,SWE              ,26
201911   ,PRT              ,17
201804   ,GRD              ,2
201910   ,BEL              ,53
201506   ,HTI              ,19
201811   ,FRA              ,195
201906   ,BLR              ,4
201808   ,GRC              ,41
201808   ,ITA              ,87
201512   ,COL              ,23
201908   ,CUB              ,5
201507   ,MMR              ,17
201905   ,ETH              ,7
201911   ,PGS              ,1
201607   ,KAZ              ,23
202003   ,FJI              ,1
201807   ,LKA              ,12
201710   ,ISL              ,7
202005   ,CHL              ,2
201501   ,CHN              ,3
201912   ,NOR              ,9
202002   ,GIN              ,1
201904   ,HND              ,3
201911   ,SUR              ,3
201508   ,IRL              ,10
201512   ,COG              ,6
201909   ,MNG              ,8
201804   ,AGO              ,1
201809   ,SYC              ,3
201809   ,AFR              ,47
201602   ,GHA              ,1
201810   ,BRA              ,53
201512   ,ETH              ,6
201605   ,LAO              ,2
201504   ,KWT              ,4
201912   ,SDN              ,6
201512   ,VCT              ,1
201606   ,PGS              ,1
201801   ,CAF              ,1
201502   ,PAN              ,1
202004   ,MEX              ,25
201904   ,BEL              ,34
201707   ,GRC              ,84
201707   ,JPN              ,114
201608   ,AFR              ,76
201704   ,PRK              ,202
201611   ,SAS              ,6
201704   ,HUN              ,33
201703   ,CUB              ,59
201603   ,                 ,10142
201610   ,AFG              ,89
201701   ,IRQ              ,155
201701   ,HUN              ,14
201708   ,ISR              ,79
201706   ,CYP              ,34
201704   ,TWN              ,9
201603   ,DEU              ,142
201708   ,AZE              ,17
201609   ,BEL              ,67
201706   ,TGO              ,10
201612   ,KHM              ,15
201612   ,PGS              ,4
201701   ,DNK              ,30
201609   ,GUY              ,2
201509   ,SRB              ,68
201610   ,KNA              ,3
201705   ,DNK              ,34
201605   ,SWE              ,51
201705   ,MCO              ,20
201705   ,BMU              ,1
201707   ,SGP              ,3
201702   ,SLE              ,2
201702   ,CIV              ,1
201702   ,GHA              ,3
201611   ,BWA              ,1
201709   ,PRK              ,207
201802   ,JPN              ,62
201801   ,TKM              ,5
201711   ,TWN              ,12
201711   ,TUN              ,21
201802   ,MMR              ,49
201804   ,HRV              ,26
201804   ,CAF              ,4
201712   ,COG              ,14
201805   ,PER              ,13
201805   ,MWI              ,11
201507   ,                 ,9726
201509   ,FRA              ,104
201508   ,DEU              ,156
201603   ,AUT              ,28
201505   ,THA              ,140
201601   ,AFG              ,78
201504   ,KEN              ,50
201602   ,IRQ              ,53
201806   ,PSE              ,39
201507   ,THA              ,40
201503   ,SEA              ,12
201602   ,KEN              ,13
201605   ,PRY              ,31
201801   ,MLI              ,8
201901   ,THA              ,18
201507   ,SAS              ,2
201506   ,DZA              ,36
201905   ,GRC              ,26
201511   ,PRK              ,18
202001   ,THA              ,13
202001   ,KNA              ,5
201907   ,BEN              ,1
201502   ,DEU              ,61
201908   ,USA              ,1178
201908   ,COG              ,3
201908   ,PHL              ,9
201908   ,ESP              ,29
201908   ,LUX              ,10
201605   ,VAT              ,34
201911   ,                 ,5135
201512   ,GMB              ,3
201605   ,LVA              ,13
201507   ,DNK              ,11
201911   ,ITA              ,37
201906   ,IRQ              ,28
201808   ,AZE              ,28
201909   ,MLI              ,2
201810   ,AFG              ,51
201512   ,VAT              ,5
201601   ,VUT              ,1
201904   ,FIN              ,13
201607   ,BOL              ,37
202006   ,MDV              ,2
201806   ,QAT              ,20
201806   ,LBN              ,9
201806   ,FIN              ,19
201604   ,CRI              ,13
201812   ,BEL              ,56
201909   ,VEN              ,19
201903   ,ITA              ,78
201807   ,KHM              ,20
202001   ,MOZ              ,1
201510   ,CZE              ,17
201607   ,LBR              ,13
201505   ,GIN              ,7
202002   ,MCO              ,1
201504   ,NOR              ,24
202004   ,ATG              ,2
201809   ,GRC              ,92
201808   ,UZB              ,13
201812   ,NIC              ,7
201903   ,GHA              ,1
201504   ,HTI              ,2
201907   ,MAR              ,2
201910   ,BWA              ,1
201912   ,LCA              ,2
201509   ,GIN              ,1
201502   ,HTI              ,1
201607   ,BRN              ,2
201804   ,LAO              ,2
201911   ,TCD              ,2
201602   ,STP              ,1
201908   ,MMR              ,2
201505   ,ERI              ,2
201607   ,LSO              ,1
201910   ,KGZ              ,1
201905   ,RWA              ,1
202005   ,ISR              ,28
201905   ,NGA              ,3
202005   ,RUS              ,58
202004   ,FIN              ,6
202004   ,PAK              ,21
202004   ,ECU              ,7
201702   ,CHL              ,46
201706   ,CZE              ,26
201707   ,BFA              ,9
201707   ,SAU              ,102
201708   ,IRL              ,23
201608   ,NPL              ,8
201611   ,RUS              ,300
201610   ,                 ,13365
201611   ,JPN              ,84
201611   ,IDN              ,36
201703   ,KOR              ,126
201704   ,PSE              ,49
201704   ,LUX              ,10
201703   ,JPN              ,119
201610   ,VAT              ,32
201701   ,TUN              ,38
201708   ,LTU              ,10
201708   ,MUS              ,4
201708   ,LBR              ,1
201708   ,TCD              ,8
201703   ,SSD              ,33
201610   ,KEN              ,31
201707   ,MLT              ,5
201610   ,LCA              ,1
201612   ,MKD              ,114
201612   ,SGP              ,14
201706   ,AND              ,2
201705   ,CMR              ,14
201705   ,PER              ,151
201705   ,PRK              ,122
201605   ,POL              ,65
201703   ,BFA              ,2
201702   ,NER              ,5
201611   ,ERI              ,2
201602   ,RUS              ,227
201605   ,AUT              ,38
201709   ,ETH              ,13
201803   ,EUR              ,332
201803   ,PSE              ,35
201803   ,COL              ,76
201711   ,GHA              ,5
201804   ,NLD              ,27
201804   ,ZWE              ,15
201705   ,PLW              ,1
201805   ,PSE              ,111
201505   ,BGR              ,22
201503   ,IRN              ,134
201507   ,MYS              ,40
201507   ,SWE              ,39
201507   ,ISR              ,173
201806   ,IRL              ,90
201801   ,SSD              ,8
201604   ,URY              ,37
201712   ,LTU              ,10
201801   ,BMU              ,1
201901   ,NLD              ,19
201901   ,FRA              ,87
201504   ,KAZ              ,4
201506   ,THA              ,35
201503   ,MKD              ,54
202001   ,SDN              ,12
202001   ,SWE              ,19
201907   ,BRA              ,25
201807   ,CAN              ,96
201908   ,RUS              ,194
201602   ,VAT              ,20
201505   ,SVK              ,9
201712   ,SEA              ,1
201505   ,SAS              ,4
201601   ,HUN              ,13
201811   ,MMR              ,26
201811   ,NOR              ,23
201808   ,SGP              ,22
201808   ,PRT              ,38
201808   ,IRN              ,187
201908   ,SAU              ,11
201811   ,SOM              ,10
202001   ,ARM              ,4
201607   ,NZL              ,30
202006   ,PAK              ,4
201806   ,PER              ,11
201902   ,HND              ,2
201902   ,ITA              ,49
201807   ,THA              ,11
201504   ,ISL              ,3
201812   ,UKR              ,78
201903   ,EGY              ,41
201712   ,MLI              ,3
201509   ,SLV              ,7
201507   ,BDI              ,4
201807   ,TCD              ,2
201807   ,VEN              ,12
